customer_id,tenure,contract,monthly_charges,total_charges,internet_service,tech_support,online_security,payment_method,paperless_billing,senior_citizen,partner,dependents,num_support_calls,churn
CUST-13280,6,Two year,18.0,116.01,No,No,No,Credit card,Yes,1,No,No,2,0
CUST-13281,55,Month-to-month,76.07,3899.38,DSL,No,No,Bank transfer,Yes,1,No,No,2,0
CUST-13282,70,Two year,97.5,6896.29,Fiber optic,No,Yes,Credit card,Yes,0,Yes,Yes,1,0
CUST-13283,7,Month-to-month,82.88,608.67,Fiber optic,No,No,Credit card,No,0,Yes,No,0,1
CUST-13284,30,Month-to-month,52.5,1576.17,No,No,No,Electronic check,No,0,Yes,Yes,2,1
CUST-13285,34,Month-to-month,36.7,1260.73,DSL,No,No,Mailed check,Yes,0,No,No,2,0
CUST-13286,9,One year,67.43,629.04,Fiber optic,No,No,Mailed check,No,1,Yes,No,2,1
CUST-13287,14,One year,72.43,1028.12,DSL,No,Yes,Electronic check,No,0,No,No,1,1
CUST-13288,12,Month-to-month,67.87,842.97,DSL,No,Yes,Electronic check,No,0,Yes,No,2,1
CUST-13289,13,One year,59.6,767.7,Fiber optic,Yes,Yes,Electronic check,No,0,Yes,No,2,1
CUST-13290,29,Month-to-month,32.52,906.92,Fiber optic,Yes,Yes,Credit card,Yes,0,Yes,No,0,0
CUST-13291,33,Month-to-month,77.68,2631.37,DSL,No,No,Credit card,No,0,Yes,No,1,0
CUST-13292,17,Two year,79.13,1320.87,No,No,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-13293,21,One year,71.02,1533.12,Fiber optic,No,No,Credit card,No,0,Yes,Yes,2,0
CUST-13294,14,One year,68.33,977.3,No,No,Yes,Mailed check,Yes,0,No,No,0,0
CUST-13295,58,One year,115.38,6566.25,Fiber optic,No,Yes,Mailed check,No,0,Yes,No,0,0
CUST-13296,15,Two year,46.27,700.14,No,Yes,No,Credit card,Yes,0,No,No,3,0
CUST-13297,66,Month-to-month,103.44,6645.15,Fiber optic,No,Yes,Electronic check,Yes,0,No,No,2,0
CUST-13298,39,Month-to-month,42.98,1640.13,DSL,Yes,Yes,Electronic check,No,0,Yes,No,2,1
CUST-13299,58,Month-to-month,98.27,5497.54,DSL,No,Yes,Bank transfer,Yes,0,Yes,Yes,2,0
CUST-13300,46,One year,102.0,4699.48,No,No,Yes,Mailed check,Yes,0,No,No,2,1
CUST-13301,19,One year,56.21,1110.73,DSL,Yes,Yes,Bank transfer,No,0,No,Yes,1,0
CUST-13302,43,One year,114.83,4676.39,Fiber optic,No,Yes,Bank transfer,Yes,0,Yes,No,1,0
CUST-13303,20,Month-to-month,79.07,1516.98,Fiber optic,No,No,Mailed check,Yes,0,No,No,1,1
CUST-13304,8,Month-to-month,38.68,341.55,DSL,Yes,Yes,Electronic check,No,0,Yes,Yes,0,1
CUST-13305,18,One year,53.78,941.29,DSL,No,No,Electronic check,Yes,0,Yes,Yes,0,0
CUST-13306,20,Two year,98.98,2050.77,Fiber optic,No,No,Mailed check,Yes,0,No,No,2,0
CUST-13307,9,Month-to-month,92.69,843.72,Fiber optic,No,No,Mailed check,No,0,No,No,2,1
CUST-13308,1,Month-to-month,33.26,60.47,Fiber optic,Yes,No,Electronic check,No,0,No,No,0,0
CUST-13309,68,Month-to-month,60.82,3853.15,DSL,Yes,Yes,Bank transfer,Yes,1,No,No,1,0
CUST-13310,37,Month-to-month,71.11,2435.16,Fiber optic,No,Yes,Credit card,Yes,0,Yes,No,0,0
CUST-13311,29,Month-to-month,49.77,1455.42,DSL,Yes,No,Credit card,Yes,0,No,Yes,1,0
CUST-13312,67,Month-to-month,120.0,7668.07,Fiber optic,Yes,No,Electronic check,Yes,0,No,No,1,0
CUST-13313,16,One year,72.01,1217.47,DSL,No,No,Electronic check,Yes,0,Yes,Yes,5,1
CUST-13314,29,Month-to-month,63.15,1774.26,DSL,No,No,Mailed check,No,0,Yes,No,2,0
CUST-13315,61,Month-to-month,100.73,6059.77,No,No,No,Credit card,Yes,0,No,No,0,0
CUST-13316,46,Month-to-month,54.04,2459.4,DSL,No,No,Bank transfer,Yes,0,Yes,Yes,3,0
CUST-13317,29,Two year,95.22,2663.7,Fiber optic,Yes,No,Mailed check,No,0,No,No,0,0
CUST-13318,18,Month-to-month,18.0,338.33,DSL,Yes,No,Credit card,Yes,0,No,No,0,1
CUST-13319,2,Month-to-month,51.39,144.89,DSL,No,No,Bank transfer,No,0,No,No,2,1
CUST-13320,6,Month-to-month,96.47,645.0,DSL,No,No,Credit card,No,0,Yes,No,4,1
CUST-13321,11,One year,112.11,1264.36,No,Yes,No,Credit card,Yes,1,No,No,2,0
CUST-13322,57,Two year,41.8,2287.5,Fiber optic,No,No,Credit card,Yes,0,No,No,2,0
CUST-13323,46,Month-to-month,38.31,1630.36,DSL,Yes,No,Bank transfer,Yes,0,No,No,3,0
CUST-13324,31,Month-to-month,82.02,2443.59,Fiber optic,No,No,Mailed check,Yes,0,No,No,2,0
CUST-13325,57,Month-to-month,46.31,2672.1,Fiber optic,No,No,Electronic check,Yes,0,No,No,2,1
CUST-13326,11,One year,56.94,671.76,Fiber optic,No,No,Bank transfer,Yes,1,Yes,No,1,1
CUST-13327,15,Two year,91.29,1443.14,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,1,0
CUST-13328,28,Month-to-month,48.68,1371.18,Fiber optic,Yes,No,Electronic check,No,0,Yes,No,0,0
CUST-13329,66,Month-to-month,18.0,1164.18,Fiber optic,No,Yes,Credit card,Yes,0,No,No,3,1
CUST-13330,44,One year,25.97,1156.8,DSL,No,No,Mailed check,Yes,0,Yes,Yes,0,0
CUST-13331,62,One year,65.3,3923.78,No,No,Yes,Bank transfer,Yes,1,Yes,Yes,2,0
CUST-13332,18,Month-to-month,18.0,339.13,Fiber optic,Yes,No,Credit card,Yes,0,No,No,1,0
CUST-13333,61,Month-to-month,56.09,3274.21,DSL,No,No,Mailed check,No,1,No,No,3,1
CUST-13334,5,Month-to-month,23.24,133.83,No,Yes,Yes,Credit card,No,0,No,No,1,0
CUST-13335,16,One year,114.2,1838.83,No,Yes,No,Bank transfer,Yes,0,Yes,No,1,1
CUST-13336,38,One year,120.0,4220.91,Fiber optic,Yes,No,Bank transfer,Yes,0,Yes,Yes,2,0
CUST-13337,3,One year,33.25,122.35,DSL,Yes,Yes,Mailed check,Yes,1,No,Yes,1,0
CUST-13338,62,Two year,72.7,4547.06,Fiber optic,Yes,Yes,Credit card,No,0,No,Yes,1,0
CUST-13339,63,Month-to-month,36.19,2223.07,No,Yes,Yes,Electronic check,Yes,0,No,No,0,0
CUST-13340,39,Month-to-month,55.72,2016.3,Fiber optic,No,No,Bank transfer,No,0,Yes,No,0,0
CUST-13341,22,Month-to-month,119.1,2730.32,DSL,No,No,Credit card,Yes,0,No,Yes,4,1
CUST-13342,7,Two year,51.0,405.06,DSL,No,Yes,Electronic check,Yes,0,No,Yes,2,0
CUST-13343,45,One year,56.42,2520.57,DSL,Yes,Yes,Mailed check,Yes,0,Yes,No,0,0
CUST-13344,39,Month-to-month,36.72,1363.51,DSL,No,No,Bank transfer,Yes,1,No,Yes,1,0
CUST-13345,55,Month-to-month,99.39,5173.44,Fiber optic,Yes,Yes,Mailed check,Yes,0,No,No,1,0
CUST-13346,43,One year,18.0,781.33,DSL,Yes,No,Electronic check,Yes,1,Yes,No,1,0
CUST-13347,9,One year,51.72,468.61,Fiber optic,No,Yes,Mailed check,Yes,0,Yes,Yes,1,0
CUST-13348,8,One year,63.62,528.91,No,No,No,Mailed check,No,0,Yes,Yes,2,0
CUST-13349,57,Month-to-month,45.17,2401.47,Fiber optic,No,No,Credit card,Yes,0,Yes,No,1,0
CUST-13350,11,Two year,90.91,1059.97,DSL,No,No,Credit card,No,0,Yes,No,1,1
CUST-13351,68,One year,101.06,6542.03,No,Yes,Yes,Electronic check,Yes,0,No,No,2,0
CUST-13352,7,One year,22.64,179.6,DSL,Yes,No,Mailed check,Yes,0,No,No,3,0
CUST-13353,53,One year,120.0,6352.29,No,No,No,Electronic check,Yes,0,No,No,0,0
CUST-13354,71,Two year,22.3,1603.14,DSL,Yes,No,Credit card,No,0,No,No,2,0
CUST-13355,32,Two year,103.66,3180.98,Fiber optic,Yes,Yes,Mailed check,No,0,No,No,2,1
CUST-13356,4,One year,69.49,329.21,Fiber optic,Yes,Yes,Credit card,No,0,No,No,3,0
CUST-13357,63,Month-to-month,49.89,3084.34,Fiber optic,No,No,Electronic check,Yes,0,No,No,2,0
CUST-13358,13,Month-to-month,52.72,736.22,Fiber optic,Yes,No,Bank transfer,Yes,1,No,No,0,0
CUST-13359,38,Two year,63.99,2332.06,DSL,Yes,No,Electronic check,No,0,No,No,1,0
CUST-13360,71,One year,71.25,4784.67,Fiber optic,No,No,Bank transfer,No,1,No,No,1,0
CUST-13361,54,Month-to-month,37.4,1980.22,DSL,No,No,Electronic check,Yes,1,Yes,No,4,0
CUST-13362,3,Month-to-month,57.98,224.16,Fiber optic,No,No,Electronic check,No,1,No,Yes,4,1
CUST-13363,59,Two year,41.88,2309.0,Fiber optic,No,No,Electronic check,No,0,Yes,No,1,0
CUST-13364,11,Two year,28.55,323.91,Fiber optic,Yes,Yes,Bank transfer,Yes,0,Yes,Yes,0,0
CUST-13365,54,Two year,40.48,2087.78,DSL,No,Yes,Bank transfer,No,0,No,No,0,0
CUST-13366,45,Month-to-month,30.5,1321.78,Fiber optic,Yes,No,Bank transfer,Yes,0,No,Yes,3,1
CUST-13367,21,One year,52.4,1053.71,Fiber optic,No,Yes,Electronic check,Yes,0,No,No,1,1
CUST-13368,30,Two year,77.97,2332.02,DSL,Yes,No,Mailed check,No,0,No,No,0,0
CUST-13369,8,Month-to-month,68.62,567.4,Fiber optic,No,Yes,Mailed check,No,0,No,Yes,1,0
CUST-13370,72,Month-to-month,120.0,7906.26,DSL,No,Yes,Credit card,Yes,0,Yes,Yes,1,0
CUST-13371,17,Two year,18.0,307.67,DSL,Yes,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-13372,22,Month-to-month,79.08,1643.98,Fiber optic,Yes,No,Electronic check,Yes,1,Yes,No,1,1
CUST-13373,36,One year,65.19,2331.49,DSL,No,No,Electronic check,Yes,0,Yes,Yes,1,0
CUST-13374,49,One year,89.47,4292.04,DSL,Yes,Yes,Mailed check,No,0,No,Yes,0,0
CUST-13375,36,One year,86.49,3061.48,Fiber optic,No,Yes,Electronic check,Yes,0,Yes,Yes,0,0
CUST-13376,36,Month-to-month,60.05,2020.82,Fiber optic,Yes,No,Mailed check,Yes,1,No,Yes,4,1
CUST-13377,42,One year,70.18,2753.35,DSL,No,No,Credit card,No,0,No,No,3,0
CUST-13378,62,Month-to-month,42.68,2598.87,DSL,No,Yes,Electronic check,Yes,1,Yes,No,5,1
CUST-13379,28,Two year,83.41,2184.79,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-13380,60,Month-to-month,18.0,1000.93,Fiber optic,No,Yes,Mailed check,No,0,Yes,Yes,2,0
CUST-13381,57,One year,88.3,5000.42,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,2,0
CUST-13382,70,One year,64.3,4185.0,Fiber optic,No,Yes,Bank transfer,Yes,0,No,No,2,0
CUST-13383,66,Month-to-month,50.39,3205.88,Fiber optic,No,No,Bank transfer,Yes,1,No,No,1,1
CUST-13384,58,Month-to-month,58.02,3114.58,No,No,Yes,Mailed check,Yes,0,No,No,3,0
CUST-13385,18,One year,60.22,1056.66,DSL,No,No,Credit card,No,0,Yes,No,2,1
CUST-13386,56,Month-to-month,103.92,5851.98,DSL,Yes,No,Mailed check,No,0,Yes,Yes,2,0
CUST-13387,53,Month-to-month,120.0,6320.08,DSL,Yes,Yes,Electronic check,Yes,1,Yes,No,2,1
CUST-13388,21,Month-to-month,101.6,2053.82,DSL,No,Yes,Electronic check,Yes,0,Yes,No,1,0
CUST-13389,49,Two year,48.04,2213.34,Fiber optic,No,No,Electronic check,Yes,1,No,No,2,0
CUST-13390,18,One year,83.89,1510.04,No,Yes,No,Mailed check,No,0,Yes,No,2,0
CUST-13391,38,Month-to-month,85.2,3200.62,DSL,No,No,Credit card,No,0,Yes,No,0,0
CUST-13392,58,Two year,37.25,2105.95,DSL,Yes,No,Electronic check,No,0,Yes,No,1,0
CUST-13393,13,Month-to-month,27.18,353.3,Fiber optic,No,Yes,Electronic check,Yes,0,No,No,0,1
CUST-13394,24,Month-to-month,63.1,1569.1,No,No,No,Bank transfer,No,1,No,No,2,0
CUST-13395,58,Month-to-month,89.23,5177.78,DSL,No,Yes,Bank transfer,No,0,No,No,2,0
CUST-13396,33,Month-to-month,18.0,590.68,Fiber optic,No,No,Bank transfer,Yes,1,Yes,No,1,0
CUST-13397,70,Month-to-month,43.37,3050.93,No,No,No,Electronic check,Yes,1,Yes,No,1,0
CUST-13398,0,One year,82.18,76.38,Fiber optic,Yes,No,Electronic check,Yes,0,No,No,1,0
CUST-13399,52,Month-to-month,66.25,3265.38,Fiber optic,No,Yes,Mailed check,Yes,0,Yes,Yes,0,1
CUST-13400,59,One year,107.49,6003.75,Fiber optic,Yes,Yes,Bank transfer,Yes,0,Yes,No,2,0
CUST-13401,67,Month-to-month,22.66,1411.51,DSL,No,No,Bank transfer,Yes,0,No,Yes,2,1
CUST-13402,11,Month-to-month,120.0,1316.15,Fiber optic,No,Yes,Credit card,No,0,Yes,Yes,4,1
CUST-13403,71,Month-to-month,18.86,1345.6,DSL,Yes,No,Bank transfer,No,0,No,Yes,2,0
CUST-13404,28,One year,18.0,514.57,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,No,1,0
CUST-13405,25,One year,63.23,1569.82,No,No,Yes,Bank transfer,Yes,0,No,Yes,0,1
CUST-13406,25,Month-to-month,30.97,777.89,DSL,No,No,Mailed check,Yes,0,Yes,No,0,0
CUST-13407,46,Month-to-month,63.84,2772.0,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,No,0,1
CUST-13408,48,Month-to-month,62.79,2776.07,DSL,No,No,Bank transfer,No,0,Yes,No,0,0
CUST-13409,34,Two year,59.13,1953.98,DSL,Yes,Yes,Mailed check,Yes,0,No,No,3,0
CUST-13410,5,Month-to-month,39.73,230.5,Fiber optic,No,Yes,Mailed check,No,0,No,No,3,0
CUST-13411,72,One year,77.98,5510.3,DSL,No,Yes,Bank transfer,No,0,Yes,No,1,0
CUST-13412,16,Month-to-month,55.48,905.84,Fiber optic,Yes,No,Electronic check,No,0,Yes,No,2,0
CUST-13413,6,Month-to-month,98.11,681.64,DSL,No,No,Electronic check,Yes,1,Yes,Yes,1,1
CUST-13414,43,One year,59.59,2414.65,No,Yes,No,Mailed check,Yes,0,No,No,3,0
CUST-13415,30,Month-to-month,36.06,1035.54,Fiber optic,No,No,Bank transfer,No,0,No,No,3,1
CUST-13416,44,Month-to-month,18.0,735.45,Fiber optic,Yes,No,Credit card,No,0,No,Yes,0,0
CUST-13417,63,Two year,59.84,3805.41,Fiber optic,No,No,Bank transfer,No,0,Yes,No,2,0
CUST-13418,7,Month-to-month,26.92,203.62,Fiber optic,Yes,Yes,Mailed check,No,0,Yes,Yes,0,0
CUST-13419,20,Month-to-month,24.5,483.72,DSL,No,No,Mailed check,Yes,0,Yes,No,2,1
CUST-13420,37,Month-to-month,80.82,3066.75,No,Yes,No,Mailed check,Yes,0,Yes,No,3,0
CUST-13421,57,Month-to-month,18.0,984.26,DSL,No,No,Mailed check,Yes,0,Yes,No,1,0
CUST-13422,43,One year,107.37,4410.04,DSL,Yes,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-13423,27,Month-to-month,69.79,1799.49,Fiber optic,Yes,Yes,Credit card,No,0,Yes,No,0,0
CUST-13424,44,Two year,63.68,2705.1,Fiber optic,No,No,Bank transfer,No,0,No,Yes,0,0
CUST-13425,71,One year,33.96,2368.26,Fiber optic,No,No,Mailed check,Yes,0,No,No,0,0
CUST-13426,35,Two year,87.93,3138.29,No,No,No,Mailed check,Yes,0,Yes,No,2,0
CUST-13427,64,Two year,64.91,3877.93,Fiber optic,No,No,Electronic check,Yes,1,Yes,Yes,0,0
CUST-13428,56,Two year,44.42,2454.04,DSL,No,No,Credit card,Yes,0,Yes,No,4,0
CUST-13429,21,One year,70.99,1406.64,DSL,No,No,Credit card,No,0,Yes,No,2,0
CUST-13430,18,Month-to-month,18.0,335.19,DSL,No,No,Electronic check,No,0,Yes,No,3,1
CUST-13431,56,Month-to-month,18.0,952.14,Fiber optic,No,No,Electronic check,Yes,0,Yes,No,1,1
CUST-13432,15,One year,31.39,453.99,DSL,No,No,Electronic check,No,0,Yes,Yes,0,0
CUST-13433,24,Month-to-month,75.49,1772.93,Fiber optic,No,No,Credit card,Yes,0,No,No,0,1
CUST-13434,17,One year,64.9,1155.64,Fiber optic,Yes,No,Electronic check,No,1,No,No,1,1
CUST-13435,44,Month-to-month,96.47,4008.11,Fiber optic,No,No,Electronic check,No,0,No,Yes,0,0
CUST-13436,21,Two year,37.4,764.16,DSL,No,Yes,Mailed check,Yes,0,No,Yes,0,0
CUST-13437,48,Month-to-month,82.24,3694.39,DSL,Yes,No,Mailed check,No,0,Yes,Yes,0,0
CUST-13438,68,Two year,61.58,4241.21,No,Yes,Yes,Mailed check,Yes,0,No,No,1,0
CUST-13439,60,Month-to-month,36.71,2112.27,Fiber optic,Yes,No,Bank transfer,No,0,No,No,1,0
CUST-13440,69,Month-to-month,76.56,5331.24,Fiber optic,No,Yes,Electronic check,Yes,0,No,No,1,0
CUST-13441,1,Two year,63.02,114.59,Fiber optic,No,Yes,Electronic check,Yes,1,No,No,0,1
CUST-13442,33,Two year,46.13,1481.94,No,Yes,Yes,Electronic check,No,0,Yes,Yes,2,0
CUST-13443,16,One year,66.26,1067.2,DSL,No,Yes,Bank transfer,Yes,0,No,Yes,2,0
CUST-13444,67,Two year,61.11,3846.28,No,No,Yes,Bank transfer,Yes,0,No,No,3,0
CUST-13445,51,Month-to-month,60.39,2982.43,DSL,No,No,Mailed check,No,0,No,No,4,1
CUST-13446,23,Two year,52.62,1180.86,No,Yes,Yes,Credit card,Yes,0,No,No,3,0
CUST-13447,41,Month-to-month,25.85,1003.9,DSL,Yes,Yes,Bank transfer,No,0,Yes,Yes,0,0
CUST-13448,44,Month-to-month,67.24,2833.76,DSL,Yes,Yes,Credit card,No,1,No,No,1,0
CUST-13449,36,Month-to-month,40.92,1458.8,DSL,No,Yes,Credit card,Yes,0,No,No,0,0
CUST-13450,34,Month-to-month,34.39,1139.63,No,Yes,Yes,Mailed check,No,0,No,No,2,0
CUST-13451,4,One year,57.78,271.83,No,Yes,No,Bank transfer,Yes,0,No,No,1,0
CUST-13452,33,One year,87.02,2915.35,DSL,No,No,Bank transfer,Yes,0,No,No,3,0
CUST-13453,25,Month-to-month,70.57,1769.67,DSL,No,Yes,Mailed check,Yes,0,No,No,2,1
CUST-13454,59,Two year,49.07,2837.32,DSL,Yes,No,Bank transfer,No,0,No,No,6,0
CUST-13455,63,Month-to-month,47.86,2824.83,DSL,Yes,Yes,Mailed check,Yes,0,No,Yes,1,0
CUST-13456,54,Month-to-month,84.07,4508.28,Fiber optic,Yes,No,Electronic check,Yes,0,Yes,Yes,5,0
CUST-13457,2,One year,18.0,48.8,DSL,Yes,No,Electronic check,Yes,1,No,No,2,0
CUST-13458,61,Month-to-month,88.92,5079.49,No,No,Yes,Mailed check,No,1,No,No,1,0
CUST-13459,28,Month-to-month,18.0,491.35,No,Yes,Yes,Credit card,Yes,0,No,No,2,0
CUST-13460,30,One year,22.54,691.0,DSL,Yes,No,Electronic check,Yes,1,Yes,No,1,0
CUST-13461,68,Month-to-month,49.57,3087.89,Fiber optic,No,Yes,Bank transfer,Yes,0,Yes,Yes,0,0
CUST-13462,63,Month-to-month,120.0,7253.66,No,No,Yes,Electronic check,Yes,0,Yes,No,1,0
CUST-13463,3,One year,115.32,420.68,No,Yes,No,Bank transfer,No,0,No,Yes,4,1
CUST-13464,26,Month-to-month,86.19,2147.95,Fiber optic,No,No,Electronic check,Yes,0,No,Yes,2,1
CUST-13465,54,Two year,75.7,3915.92,DSL,Yes,Yes,Mailed check,Yes,0,No,Yes,4,1
CUST-13466,39,One year,18.0,655.09,DSL,No,No,Credit card,Yes,0,No,No,1,0
CUST-13467,18,Month-to-month,69.7,1301.72,Fiber optic,No,Yes,Mailed check,No,0,No,No,3,1
CUST-13468,38,Month-to-month,48.52,1718.74,Fiber optic,No,Yes,Credit card,Yes,0,Yes,No,1,0
CUST-13469,63,Month-to-month,40.5,2484.52,Fiber optic,No,No,Electronic check,Yes,0,Yes,No,1,0
CUST-13470,16,One year,69.64,1084.82,Fiber optic,Yes,No,Electronic check,No,1,Yes,No,2,0
CUST-13471,54,Month-to-month,50.87,2547.87,Fiber optic,Yes,No,Electronic check,No,0,No,No,0,1
CUST-13472,53,Two year,91.08,4654.07,DSL,No,No,Electronic check,Yes,0,No,No,0,0
CUST-13473,64,Month-to-month,18.0,1093.41,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,Yes,3,0
CUST-13474,21,One year,67.25,1338.24,No,No,No,Credit card,Yes,1,No,Yes,0,0
CUST-13475,15,Month-to-month,38.63,560.28,DSL,No,No,Electronic check,No,0,Yes,Yes,1,0
CUST-13476,39,Month-to-month,52.71,1960.64,DSL,Yes,No,Mailed check,Yes,0,No,No,0,0
CUST-13477,38,Month-to-month,74.14,2828.67,No,No,No,Electronic check,Yes,0,Yes,Yes,0,1
CUST-13478,29,One year,31.48,930.37,Fiber optic,No,Yes,Bank transfer,Yes,0,No,No,2,0
CUST-13479,56,Two year,69.93,3613.86,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,4,0
CUST-13480,58,Month-to-month,58.63,3172.66,No,No,Yes,Electronic check,No,1,No,No,4,1
CUST-13481,17,Month-to-month,45.18,759.49,Fiber optic,No,No,Mailed check,Yes,0,Yes,No,0,0
CUST-13482,58,Month-to-month,50.88,2896.88,No,Yes,No,Electronic check,Yes,0,No,No,2,0
CUST-13483,16,Month-to-month,60.36,952.77,No,No,No,Mailed check,No,1,Yes,No,2,1
CUST-13484,29,Two year,41.96,1160.85,DSL,No,Yes,Mailed check,No,0,Yes,Yes,2,0
CUST-13485,1,Two year,65.21,125.05,Fiber optic,Yes,No,Credit card,No,0,Yes,Yes,2,1
CUST-13486,24,Two year,56.65,1371.13,DSL,No,No,Electronic check,No,0,No,No,1,0
CUST-13487,69,Month-to-month,46.66,3098.81,Fiber optic,No,No,Bank transfer,Yes,0,Yes,No,0,1
CUST-13488,32,Month-to-month,112.7,3595.8,Fiber optic,Yes,No,Credit card,Yes,0,No,Yes,1,0
CUST-13489,51,One year,77.46,3626.78,Fiber optic,Yes,Yes,Electronic check,No,0,Yes,No,0,0
CUST-13490,7,Month-to-month,53.52,399.38,No,No,Yes,Credit card,No,0,No,No,5,1
CUST-13491,46,One year,69.38,3133.52,Fiber optic,No,No,Credit card,Yes,1,No,No,2,1
CUST-13492,27,Month-to-month,34.2,924.17,Fiber optic,Yes,Yes,Mailed check,Yes,0,Yes,No,1,0
CUST-13493,54,Month-to-month,51.9,2624.56,Fiber optic,No,No,Mailed check,Yes,0,No,No,1,1
CUST-13494,67,Two year,55.4,3515.57,Fiber optic,Yes,No,Bank transfer,Yes,0,No,Yes,0,0
CUST-13495,38,Month-to-month,27.6,993.13,DSL,No,No,Bank transfer,No,0,Yes,No,4,0
CUST-13496,7,Two year,76.62,606.74,Fiber optic,No,Yes,Credit card,No,0,No,Yes,1,0
CUST-13497,34,Month-to-month,49.83,1621.28,Fiber optic,Yes,Yes,Credit card,Yes,0,No,No,0,0
CUST-13498,8,Month-to-month,54.34,483.29,DSL,No,No,Mailed check,No,1,No,No,2,1
CUST-13499,32,Month-to-month,47.94,1563.61,Fiber optic,No,No,Electronic check,No,0,No,Yes,2,0
CUST-13500,4,Month-to-month,120.0,571.54,Fiber optic,Yes,Yes,Mailed check,Yes,1,Yes,No,1,0
CUST-13501,46,Month-to-month,45.12,2093.25,DSL,Yes,No,Bank transfer,Yes,0,No,No,1,0
CUST-13502,22,Month-to-month,18.0,375.77,No,No,No,Credit card,No,0,Yes,No,2,0
CUST-13503,14,One year,18.0,246.41,DSL,Yes,No,Mailed check,Yes,0,Yes,No,1,0
CUST-13504,1,Two year,87.78,165.14,Fiber optic,No,No,Credit card,No,1,No,Yes,1,0
CUST-13505,64,Month-to-month,105.09,6620.32,Fiber optic,No,Yes,Electronic check,Yes,0,No,No,1,0
CUST-13506,61,Month-to-month,44.55,2753.97,DSL,Yes,Yes,Bank transfer,No,0,No,Yes,3,0
CUST-13507,59,Month-to-month,103.37,5871.54,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,Yes,0,0
CUST-13508,4,One year,87.25,392.95,DSL,Yes,Yes,Bank transfer,Yes,0,Yes,Yes,0,1
CUST-13509,25,One year,59.32,1416.08,DSL,Yes,No,Mailed check,No,0,Yes,No,0,0
CUST-13510,70,Month-to-month,57.19,3832.29,Fiber optic,No,No,Credit card,Yes,0,No,Yes,2,1
CUST-13511,42,Month-to-month,70.43,2934.6,DSL,No,No,Electronic check,Yes,0,No,No,0,1
CUST-13512,9,Month-to-month,91.32,875.44,No,Yes,No,Credit card,Yes,0,Yes,No,0,1
CUST-13513,10,Month-to-month,76.92,835.64,Fiber optic,No,No,Mailed check,Yes,0,Yes,Yes,2,1
CUST-13514,19,Month-to-month,44.7,828.34,DSL,No,No,Bank transfer,Yes,0,No,No,2,1
CUST-13515,70,Two year,59.77,4048.46,No,Yes,Yes,Mailed check,Yes,0,Yes,Yes,3,0
CUST-13516,12,Month-to-month,120.0,1426.5,Fiber optic,No,Yes,Mailed check,Yes,0,No,Yes,0,1
CUST-13517,65,Month-to-month,72.54,4617.79,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,Yes,1,1
CUST-13518,49,Month-to-month,91.08,4445.78,Fiber optic,No,Yes,Mailed check,Yes,0,No,Yes,0,0
CUST-13519,67,One year,81.2,5252.93,No,Yes,No,Electronic check,No,0,No,No,7,0
CUST-13520,60,Month-to-month,73.2,4218.77,DSL,No,Yes,Mailed check,Yes,0,No,Yes,3,0
CUST-13521,24,Month-to-month,68.26,1567.57,DSL,No,Yes,Mailed check,No,0,Yes,No,1,0
CUST-13522,60,Month-to-month,91.92,5570.15,No,Yes,No,Bank transfer,Yes,0,Yes,No,2,1
CUST-13523,12,One year,86.56,1080.96,DSL,No,No,Mailed check,Yes,0,Yes,No,2,0
CUST-13524,21,Month-to-month,72.92,1574.59,Fiber optic,Yes,Yes,Bank transfer,Yes,0,No,No,2,1
CUST-13525,15,Two year,44.19,638.05,Fiber optic,Yes,No,Mailed check,Yes,0,Yes,No,1,0
CUST-13526,9,Month-to-month,76.57,708.37,Fiber optic,Yes,Yes,Mailed check,Yes,0,Yes,No,0,0
CUST-13527,6,Month-to-month,62.99,418.11,Fiber optic,No,Yes,Bank transfer,No,0,Yes,No,1,1
CUST-13528,13,Two year,55.75,744.3,No,No,No,Bank transfer,Yes,0,Yes,No,1,0
CUST-13529,8,Two year,120.0,1015.74,DSL,No,No,Credit card,Yes,0,Yes,Yes,1,1
CUST-13530,27,Month-to-month,18.83,492.3,Fiber optic,No,No,Mailed check,No,0,Yes,No,2,1
CUST-13531,5,Two year,93.76,531.64,Fiber optic,No,No,Electronic check,Yes,1,Yes,No,0,0
CUST-13532,4,Month-to-month,39.12,183.2,DSL,No,No,Bank transfer,No,0,Yes,No,3,0
CUST-13533,72,Month-to-month,68.94,4549.51,No,No,No,Mailed check,Yes,0,Yes,No,1,0
CUST-13534,6,Two year,120.0,814.19,Fiber optic,No,Yes,Electronic check,Yes,1,Yes,Yes,1,1
